X,Z,Visits
0,0,1
0,50,0
0,100,0
0,150,0
0,200,1
0,250,3
0,300,2
50,0,3
50,50,5
50,100,3
50,150,3
50,200,2
50,250,4
50,300,3
100,0,0
100,50,2
100,100,0
100,150,3
100,200,1
100,250,0
100,300,0
150,0,0
150,50,0
150,100,2
150,150,4
150,200,0
150,250,0
150,300,0
200,0,0
200,50,0
200,100,1
200,150,3
200,200,0
200,250,0
200,300,0
250,0,0
250,50,0
250,100,0
250,150,1
250,200,0
250,250,0
250,300,0
300,0,0
300,50,0
300,100,0
300,150,0
300,200,0
300,250,0
300,300,0
Entropy: 0.7361053
